Country,Method,Energy.type,Year,IEAMW,Product.Aggregation,Industry.Aggregation,Chopped.Mat,Chopped.Var,GrossNet,EX.p,EX.f,EX.u,eta_pf,eta_fu,eta_pu
DEU,PCM,X,1983,IEA,Despecified,Despecified,None,None,Gross,351018.45,257400.16,52925.71518,0.733295244,0.205616481,0.150777588
DEU,PCM,X,1984,IEA,Despecified,Despecified,None,None,Gross,364253.33,264358.74,53171.70591,0.725755177,0.201134662,0.145974522
DEU,PCM,X,1985,IEA,Despecified,Despecified,None,None,Gross,375245.25,272190.97,55650.16349,0.725368196,0.204452644,0.148303446
DEU,PCM,X,1986,IEA,Despecified,Despecified,None,None,Gross,374731.82,274860.48,57735.05201,0.73348583,0.210052213,0.154070322
DEU,PCM,X,1987,IEA,Despecified,Despecified,None,None,Gross,377319.25,275339.05,57362.88571,0.729724365,0.208335453,0.152027456
DEU,PCM,X,1988,IEA,Despecified,Despecified,None,None,Gross,379700.33,274082,57275.80702,0.721837666,0.208973253,0.150844765
DEU,PCM,X,1989,IEA,Despecified,Despecified,None,None,Gross,373015.89,265910.4,54929.43329,0.712866146,0.206571211,0.147257623
DEU,PCM,X,1990,IEA,Despecified,Despecified,None,None,Gross,368596.27,263419.69,53836.57973,0.714656418,0.204375686,0.146058395
DEU,PCM,X,1991,IEA,Despecified,Despecified,None,None,Gross,361314.54,260334.23,54808.08981,0.720519661,0.210529709,0.151690795
DEU,PCM,X,1992,IEA,Despecified,Despecified,None,None,Gross,354356.84,253955.51,54220.45091,0.716666031,0.213503739,0.153010877
DEU,PCM,X,1993,IEA,Despecified,Despecified,None,None,Gross,350878.26,254384.85,54807.08414,0.724994618,0.215449482,0.156199715
DEU,PCM,X,1994,IEA,Despecified,Despecified,None,None,Gross,349199.85,251498.16,53989.40331,0.720212681,0.214671166,0.154608896
DEU,PCM,X,1995,IEA,Despecified,Despecified,None,None,Gross,352704.15,254395.4,55022.81659,0.721271354,0.216288567,0.156002748
DEU,PCM,X,1996,IEA,Despecified,Despecified,None,None,Gross,364575.2,263430.41,57158.94477,0.722568101,0.216979295,0.156782318
DEU,PCM,X,1997,IEA,Despecified,Despecified,None,None,Gross,361188.57,260073.24,55966.4926,0.720048367,0.215195122,0.154950896
DEU,PCM,X,1998,IEA,Despecified,Despecified,None,None,Gross,359111.2,259700.59,55978.72572,0.723175969,0.215551015,0.155881314
DEU,PCM,X,1999,IEA,Despecified,Despecified,None,None,Gross,350696.47,254055.6,54554.04318,0.724431586,0.214732693,0.155559145
DEU,PCM,X,2000,IEA,Despecified,Despecified,None,None,Gross,352327.25,252464.81,53710.06304,0.716563394,0.21274277,0.152443681
DEU,PCM,X,2001,IEA,Despecified,Despecified,None,None,Gross,362954.39,256038.19,55348.14537,0.705428002,0.216171444,0.15249339
DEU,PCM,X,2002,IEA,Despecified,Despecified,None,None,Gross,354785.08,252569.17,53532.67473,0.711893437,0.211952531,0.150887615
DEU,PCM,X,2003,IEA,Despecified,Despecified,None,None,Gross,354061.56,253162.37,56497.60679,0.715023596,0.223167475,0.15957001
DEU,PCM,X,2004,IEA,Despecified,Despecified,None,None,Gross,357012.86,252550.63,56405.13073,0.707399252,0.223341873,0.157991874
DEU,PCM,X,2005,IEA,Despecified,Despecified,None,None,Gross,355021.87,250045.64,56046.65673,0.704310526,0.224145707,0.157868181
DEU,PCM,X,2006,IEA,Despecified,Despecified,None,None,Gross,365720.01,255151.29,57500.65526,0.697668388,0.225359062,0.157225893
DEU,PCM,X,2007,IEA,Despecified,Despecified,None,None,Gross,347268.53,240733.92,53671.34136,0.693221237,0.222948812,0.154552851
DEU,PCM,X,2008,IEA,Despecified,Despecified,None,None,Gross,351633.33,248753.67,56098.72466,0.707423469,0.225519184,0.159537563
DEU,PCM,X,2009,IEA,Despecified,Despecified,None,None,Gross,328388.29,234817.82,52935.87014,0.71506149,0.225433786,0.161199019
DEU,PCM,X,2010,IEA,Despecified,Despecified,None,None,Gross,345830.7,249556.05,56626.01057,0.72161335,0.226906984,0.163739109
DEU,PCM,X,2011,IEA,Despecified,Despecified,None,None,Gross,328128.12,238345.75,54846.78751,0.726380141,0.230114393,0.167150525
DEU,PCM,X,2012,IEA,Despecified,Despecified,None,None,Gross,330924.74,241075.97,55438.95396,0.728491832,0.229964662,0.167527378
DEU,PCM,X,2013,IEA,Despecified,Despecified,None,None,Gross,337998.87,246609.62,56606.45712,0.7296167,0.229538722,0.167475285
DEU,PCM,X,2014,IEA,Despecified,Despecified,None,None,Gross,322994.51,234965.85,54627.53716,0.727460817,0.23249139,0.169128377
DEU,PCM,X,2015,IEA,Despecified,Despecified,None,None,Gross,324650.22,238564.1,55458.88696,0.734834247,0.232469542,0.170826581
DEU,PCM,X,2016,IEA,Despecified,Despecified,None,None,Gross,325945.98,241925.17,56291.89283,0.742224739,0.232683076,0.172703136
DEU,PCM,X,2017,IEA,Despecified,Despecified,None,None,Gross,326903.16,244449.55,56948.40106,0.747773591,0.232965866,0.174205722
DEU,PCM,X,2018,IEA,Despecified,Despecified,None,None,Gross,318870.93,240313.91,55054.18271,0.75364007,0.229092784,0.172653502
DEU,PCM,X,2019,IEA,Despecified,Despecified,None,None,Gross,308928.55,238465.83,55190.35617,0.771912567,0.231439264,0.178650876
DEU,PCM,X,1960,MW,Despecified,Despecified,None,None,Gross,7080.885075,4063.167151,260.4849548,0.573821932,0.064108845,0.036787062
DEU,PCM,X,1961,MW,Despecified,Despecified,None,None,Gross,7047.997795,4059.243096,258.756265,0.575942731,0.063744954,0.036713443
DEU,PCM,X,1962,MW,Despecified,Despecified,None,None,Gross,6977.006277,4040.510581,256.1805771,0.579118095,0.063403021,0.036717837
DEU,PCM,X,1963,MW,Despecified,Despecified,None,None,Gross,6818.680642,3967.442385,253.5750036,0.581848981,0.063913973,0.03718828
DEU,PCM,X,1964,MW,Despecified,Despecified,None,None,Gross,6738.258937,3942.679974,250.9237145,0.585118502,0.063642932,0.037238657
DEU,PCM,X,1965,MW,Despecified,Despecified,None,None,Gross,6623.137957,3893.177227,248.6700051,0.587814606,0.063873282,0.037545648
DEU,PCM,X,1966,MW,Despecified,Despecified,None,None,Gross,6554.641252,3864.971146,247.2934019,0.589654109,0.063983247,0.037727984
DEU,PCM,X,1967,MW,Despecified,Despecified,None,None,Gross,6492.961864,3840.701335,245.9008765,0.591517618,0.064024993,0.037871911
DEU,PCM,X,1968,MW,Despecified,Despecified,None,None,Gross,6453.389141,3831.378353,244.3329606,0.593700189,0.063771556,0.037861185
DEU,PCM,X,1969,MW,Despecified,Despecified,None,None,Gross,6372.074602,3794.114879,242.9898509,0.595428509,0.064043883,0.038133554
DEU,PCM,X,1970,MW,Despecified,Despecified,None,None,Gross,6360.924043,3799.027997,241.8012478,0.597244672,0.063648188,0.038013541
DEU,PCM,X,1971,MW,Despecified,Despecified,None,None,Gross,6297.416571,3772.080645,240.4970815,0.598988586,0.063757142,0.0381898
DEU,PCM,X,1972,MW,Despecified,Despecified,None,None,Gross,6243.324906,3749.356614,239.3666589,0.600538442,0.063842062,0.038339613
DEU,PCM,X,1973,MW,Despecified,Despecified,None,None,Gross,6261.625983,3766.86485,238.7844705,0.601579344,0.063390772,0.038134579
DEU,PCM,X,1974,MW,Despecified,Despecified,None,None,Gross,6185.772002,3723.681784,238.4633472,0.601975272,0.064039669,0.038550297
DEU,PCM,X,1975,MW,Despecified,Despecified,None,None,Gross,6090.185082,3671.297189,237.7997771,0.602821941,0.064772685,0.039046396
DEU,PCM,X,1976,MW,Despecified,Despecified,None,None,Gross,6154.77145,3717.828425,237.1712493,0.604056293,0.063792952,0.038534534
DEU,PCM,X,1977,MW,Despecified,Despecified,None,None,Gross,6125.609628,3705.918661,236.5790524,0.60498773,0.063838166,0.038621307
DEU,PCM,X,1978,MW,Despecified,Despecified,None,None,Gross,6213.442507,3764.646284,236.2150028,0.605887361,0.062745603,0.038016768
DEU,PCM,X,1979,MW,Despecified,Despecified,None,None,Gross,6206.899019,3765.245354,235.8113637,0.606622622,0.062628419,0.037991816
DEU,PCM,X,1980,MW,Despecified,Despecified,None,None,Gross,6199.21258,3765.618157,235.3529837,0.607434913,0.062500491,0.03796498
DEU,PCM,X,1981,MW,Despecified,Despecified,None,None,Gross,6180.70878,3758.484417,234.9870824,0.608099257,0.062521766,0.038019439
DEU,PCM,X,1982,MW,Despecified,Despecified,None,None,Gross,6223.704654,3790.536351,234.5101159,0.609048238,0.061867265,0.037680149
DEU,PCM,X,1983,MW,Despecified,Despecified,None,None,Gross,6249.49733,3810.126973,234.228149,0.60966935,0.061475156,0.037479518
DEU,PCM,X,1984,MW,Despecified,Despecified,None,None,Gross,6243.509513,3809.81287,233.9898031,0.610203742,0.061417663,0.037477288
DEU,PCM,X,1985,MW,Despecified,Despecified,None,None,Gross,6278.064108,3833.065928,233.9047031,0.610549026,0.061022875,0.037257457
DEU,PCM,X,1986,MW,Despecified,Despecified,None,None,Gross,6242.910491,3814.643489,233.6565786,0.61103607,0.061252534,0.037427507
DEU,PCM,X,1987,MW,Despecified,Despecified,None,None,Gross,6242.341735,3817.986395,233.3739038,0.611627264,0.061124865,0.037385634
DEU,PCM,X,1988,MW,Despecified,Despecified,None,None,Gross,6277.145884,3843.157825,233.1043535,0.612246058,0.06065438,0.037135405
DEU,PCM,X,1989,MW,Despecified,Despecified,None,None,Gross,6246.135563,3826.317178,232.9711099,0.612589519,0.060886513,0.03729844
DEU,PCM,X,1990,MW,Despecified,Despecified,None,None,Gross,6121.91281,3751.294532,232.8859771,0.612765103,0.062081496,0.038041374
DEU,PCM,X,1991,MW,Despecified,Despecified,None,None,Gross,6187.866659,3794.647328,232.7436758,0.613239996,0.061334732,0.037612911
DEU,PCM,X,1992,MW,Despecified,Despecified,None,None,Gross,6239.898023,3830.686846,232.4460463,0.613902155,0.060679992,0.037251578
DEU,PCM,X,1993,MW,Despecified,Despecified,None,None,Gross,5936.64329,3642.971769,226.9870537,0.613641681,0.062308211,0.038234915
DEU,PCM,X,1994,MW,Despecified,Despecified,None,None,Gross,5810.406443,3562.977138,223.3162705,0.61320618,0.062676874,0.038433847
DEU,PCM,X,1995,MW,Despecified,Despecified,None,None,Gross,5791.90828,3550.072486,219.9749387,0.612936586,0.061963506,0.0379797
DEU,PCM,X,1996,MW,Despecified,Despecified,None,None,Gross,5737.950682,3517.712314,216.9407717,0.613060744,0.061670982,0.037808058
DEU,PCM,X,1997,MW,Despecified,Despecified,None,None,Gross,5562.714322,3409.22512,213.0285489,0.61287079,0.062485914,0.038295792
DEU,PCM,X,1998,MW,Despecified,Despecified,None,None,Gross,5663.73983,3476.224138,211.9058603,0.61376833,0.06095863,0.037414476
DEU,PCM,X,1999,MW,Despecified,Despecified,None,None,Gross,5684.08604,3493.235832,213.186914,0.614564207,0.061028492,0.037505927
DEU,PCM,X,2000,MW,Despecified,Despecified,None,None,Gross,5717.525294,3516.958908,212.6768361,0.615119082,0.0604718,0.037197358
DEU,PCM,X,2001,MW,Despecified,Despecified,None,None,Gross,5731.078958,3525.264575,210.6786319,0.615113594,0.059762502,0.036760728
DEU,PCM,X,2002,MW,Despecified,Despecified,None,None,Gross,5707.335035,3510.468731,205.8261765,0.615080192,0.058632107,0.036063447
DEU,PCM,X,2003,MW,Despecified,Despecified,None,None,Gross,5505.363418,3385.01243,199.2500402,0.614857217,0.058862425,0.036191987
DEU,PCM,X,2004,MW,Despecified,Despecified,None,None,Gross,5425.899345,3336.253265,196.3519418,0.614875628,0.058854028,0.036187907
DEU,PCM,X,2005,MW,Despecified,Despecified,None,None,Gross,5482.297599,3372.747019,198.3196912,0.615206847,0.058800642,0.036174558
DEU,PCM,X,2006,MW,Despecified,Despecified,None,None,Gross,5581.812328,3434.377035,197.7131556,0.615279919,0.057568856,0.035420961
DEU,PCM,X,2007,MW,Despecified,Despecified,None,None,Gross,5746.888937,3535.540482,203.5269625,0.615209467,0.057566011,0.035415155
DEU,PCM,X,2008,MW,Despecified,Despecified,None,None,Gross,5791.386114,3563.277417,203.7644652,0.615271948,0.057184564,0.035184058
DEU,PCM,X,2009,MW,Despecified,Despecified,None,None,Gross,5726.406836,3523.133269,197.4019392,0.61524327,0.056030222,0.034472217
DEU,PCM,X,2010,MW,Despecified,Despecified,None,None,Gross,5592.365655,3444.084761,195.2029741,0.615854716,0.05667775,0.034905259
DEU,PCM,X,2011,MW,Despecified,Despecified,None,None,Gross,5740.522178,3532.333176,200.2080853,0.615333077,0.056678709,0.034876285
DEU,PCM,X,2012,MW,Despecified,Despecified,None,None,Gross,5710.036817,3515.682617,200.6752129,0.615702268,0.057080014,0.035144294
DEU,PCM,X,2013,MW,Despecified,Despecified,None,None,Gross,5731.760093,3531.070916,199.7151889,0.616053509,0.056559382,0.034843606
DEU,PCM,X,2014,MW,Despecified,Despecified,None,None,Gross,5786.043299,3568.959859,201.852723,0.616822183,0.056557857,0.034886141
DEU,PCM,X,2015,MW,Despecified,Despecified,None,None,Gross,5818.685595,3586.997233,202.3087639,0.616461772,0.056400591,0.034768808
DEU,PCM,X,2016,MW,Despecified,Despecified,None,None,Gross,5937.504564,3660.915927,206.768294,0.61657484,0.056479935,0.034824107
DEU,PCM,X,2017,MW,Despecified,Despecified,None,None,Gross,5992.674543,3695.128161,206.9847067,0.616607515,0.056015569,0.034539621
DEU,PCM,X,2018,MW,Despecified,Despecified,None,None,Gross,6019.361537,3711.683061,207.2343044,0.616624045,0.055832974,0.034427954
DEU,PCM,X,2019,MW,Despecified,Despecified,None,None,Gross,6070.614394,3743.468796,208.265143,0.616654024,0.055634267,0.034307095
DEU,PCM,X,1960,Both,Despecified,Despecified,None,None,Gross,155953.8451,123201.4672,15932.52279,0.789986724,0.129320885,0.102161782
DEU,PCM,X,1961,Both,Despecified,Despecified,None,None,Gross,159941.7878,126896.8431,17379.1694,0.793393927,0.136955097,0.108659342
DEU,PCM,X,1962,Both,Despecified,Despecified,None,None,Gross,171204.7263,137623.0906,19945.42914,0.803851001,0.144927926,0.116500459
DEU,PCM,X,1963,Both,Despecified,Despecified,None,None,Gross,184518.8506,149980.2024,22571.73477,0.812817779,0.150498095,0.122327527
DEU,PCM,X,1964,Both,Despecified,Despecified,None,None,Gross,190031.4789,153947.99,24495.8973,0.81011836,0.159118007,0.128904419
DEU,PCM,X,1965,Both,Despecified,Despecified,None,None,Gross,193976.978,159185.9872,27025.25783,0.820643712,0.169771588,0.139321986
DEU,PCM,X,1966,Both,Despecified,Despecified,None,None,Gross,195628.3713,162926.8911,28487.94903,0.832838765,0.174851118,0.145622789
DEU,PCM,X,1967,Both,Despecified,Despecified,None,None,Gross,196183.2319,162708.6913,29384.81826,0.829371041,0.180597717,0.149782517
DEU,PCM,X,1968,Both,Despecified,Despecified,None,None,Gross,210459.9991,174157.8884,32272.91918,0.827510639,0.185308397,0.15334467
DEU,PCM,X,1969,Both,Despecified,Despecified,None,None,Gross,228985.7746,188477.8749,36126.02118,0.823098619,0.191672477,0.157765351
DEU,PCM,X,1970,Both,Despecified,Despecified,None,None,Gross,318681.624,251526.068,49756.26419,0.789270698,0.197817525,0.156131576
DEU,PCM,X,1971,Both,Despecified,Despecified,None,None,Gross,329223.3866,251662.3706,50657.90968,0.764412192,0.201293143,0.153870933
DEU,PCM,X,1972,Both,Despecified,Despecified,None,None,Gross,340690.7849,260164.0566,52777.51559,0.763636905,0.202862441,0.154913247
DEU,PCM,X,1973,Both,Despecified,Despecified,None,None,Gross,360071.726,275104.4349,56470.54223,0.764026762,0.205269473,0.15683137
DEU,PCM,X,1974,Both,Despecified,Despecified,None,None,Gross,353136.082,265623.9818,53766.8997,0.7521859,0.20241734,0.152255469
DEU,PCM,X,1975,Both,Despecified,Despecified,None,None,Gross,337165.7651,258011.8172,53123.56603,0.765237292,0.205895864,0.157559194
DEU,PCM,X,1976,Both,Despecified,Despecified,None,None,Gross,363035.2115,269772.3084,56157.39662,0.743102322,0.208165905,0.154688567
DEU,PCM,X,1977,Both,Despecified,Despecified,None,None,Gross,363645.1296,271096.9387,56262.63561,0.74549861,0.207536964,0.154718518
DEU,PCM,X,1978,Both,Despecified,Despecified,None,None,Gross,375489.5225,281405.6463,58769.06632,0.749436747,0.208841106,0.156513199
DEU,PCM,X,1979,Both,Despecified,Despecified,None,None,Gross,392177.519,293551.7454,61081.56585,0.748517524,0.208077679,0.155749789
DEU,PCM,X,1980,Both,Despecified,Despecified,None,None,Gross,382698.2126,280850.9182,57391.57252,0.733870473,0.204348887,0.149965614
DEU,PCM,X,1981,Both,Despecified,Despecified,None,None,Gross,369602.4388,269042.8244,54992.63156,0.727924917,0.204401034,0.148788606
DEU,PCM,X,1982,Both,Despecified,Despecified,None,None,Gross,357503.5047,259278.5364,52555.76384,0.725247537,0.202700017,0.147007688
DEU,PCM,X,1983,Both,Despecified,Despecified,None,None,Gross,357267.9473,261210.287,53159.94333,0.731132722,0.203513973,0.148795725
DEU,PCM,X,1984,Both,Despecified,Despecified,None,None,Gross,370496.8395,268168.5529,53405.69572,0.723807936,0.199149733,0.144146157
DEU,PCM,X,1985,Both,Despecified,Despecified,None,None,Gross,381523.3141,276024.0359,55884.0682,0.723478817,0.202460876,0.146476155
DEU,PCM,X,1986,Both,Despecified,Despecified,None,None,Gross,380974.7305,278675.1235,57968.70859,0.731479285,0.208015369,0.152158933
DEU,PCM,X,1987,Both,Despecified,Despecified,None,None,Gross,383561.5917,279157.0364,57596.25961,0.727802372,0.206322077,0.150161697
DEU,PCM,X,1988,Both,Despecified,Despecified,None,None,Gross,385977.4759,277925.1578,57508.91137,0.720055379,0.206922295,0.148995511
DEU,PCM,X,1989,Both,Despecified,Despecified,None,None,Gross,379262.0256,269736.7172,55162.4044,0.711214672,0.204504618,0.145446685
DEU,PCM,X,1990,Both,Despecified,Despecified,None,None,Gross,374718.1828,267170.9845,54069.46571,0.712991781,0.202377761,0.14429368
DEU,PCM,X,1991,Both,Despecified,Despecified,None,None,Gross,367502.4067,264128.8773,55040.83349,0.718713327,0.208386277,0.149769995
DEU,PCM,X,1992,Both,Despecified,Despecified,None,None,Gross,360596.738,257786.1968,54452.89696,0.714887767,0.211232788,0.151007736
DEU,PCM,X,1993,Both,Despecified,Despecified,None,None,Gross,356814.9033,258027.8218,55034.0712,0.723141941,0.213287353,0.154237031
DEU,PCM,X,1994,Both,Despecified,Despecified,None,None,Gross,355010.2564,255061.1371,54212.71958,0.718461319,0.212547941,0.152707474
DEU,PCM,X,1995,Both,Despecified,Despecified,None,None,Gross,358496.0583,257945.4725,55242.79153,0.719521084,0.21416461,0.154095952
DEU,PCM,X,1996,Both,Despecified,Despecified,None,None,Gross,370313.1507,266948.1223,57375.88555,0.7208713,0.214932718,0.154938828
DEU,PCM,X,1997,Both,Despecified,Despecified,None,None,Gross,366751.2843,263482.4651,56179.52114,0.718422747,0.213219203,0.153181525
DEU,PCM,X,1998,Both,Despecified,Despecified,None,None,Gross,364774.9398,263176.8141,56190.63158,0.721477233,0.21350905,0.154041919
DEU,PCM,X,1999,Both,Despecified,Despecified,None,None,Gross,356380.556,257548.8358,54767.23009,0.722679258,0.212647943,0.153676257
DEU,PCM,X,2000,Both,Despecified,Despecified,None,None,Gross,358044.7753,255981.7689,53922.73987,0.714943456,0.210650704,0.150603342
DEU,PCM,X,2001,Both,Despecified,Despecified,None,None,Gross,368685.469,259563.4546,55558.824,0.704024098,0.214047174,0.150694369
DEU,PCM,X,2002,Both,Despecified,Despecified,None,None,Gross,360492.415,256079.6387,53738.50091,0.710360685,0.209850737,0.149069713
DEU,PCM,X,2003,Both,Despecified,Despecified,None,None,Gross,359566.9234,256547.3824,56696.85683,0.713489939,0.220999553,0.157680958
DEU,PCM,X,2004,Both,Despecified,Despecified,None,None,Gross,362438.7593,255886.8833,56601.48267,0.706014124,0.22119728,0.156168404
DEU,PCM,X,2005,Both,Despecified,Despecified,None,None,Gross,360504.1676,253418.387,56244.97643,0.702955499,0.221945128,0.156017548
DEU,PCM,X,2006,Both,Despecified,Despecified,None,None,Gross,371301.8223,258585.667,57698.36842,0.696429835,0.223130574,0.155394789
DEU,PCM,X,2007,Both,Despecified,Despecified,None,None,Gross,353015.4189,244269.4605,53874.86832,0.69195125,0.220555071,0.152613357
DEU,PCM,X,2008,Both,Despecified,Despecified,None,None,Gross,357424.7161,252316.9474,56302.48913,0.705930329,0.223141924,0.157522652
DEU,PCM,X,2009,Both,Despecified,Despecified,None,None,Gross,334114.6968,238340.9533,53133.27208,0.713350701,0.222929678,0.159027042
DEU,PCM,X,2010,Both,Despecified,Despecified,None,None,Gross,351423.0657,253000.1348,56821.21354,0.719930362,0.224589657,0.161688913
DEU,PCM,X,2011,Both,Despecified,Despecified,None,None,Gross,333868.6422,241878.0832,55046.99559,0.724470803,0.227581577,0.164876208
DEU,PCM,X,2012,Both,Despecified,Despecified,None,None,Gross,336634.7768,244591.6526,55639.62917,0.726578682,0.227479673,0.165281881
DEU,PCM,X,2013,Both,Despecified,Despecified,None,None,Gross,343730.6301,250140.6909,56806.1723,0.727723016,0.227096887,0.165263632
DEU,PCM,X,2014,Both,Despecified,Despecified,None,None,Gross,328780.5533,238534.8099,54829.38988,0.725513743,0.229859071,0.166765915
DEU,PCM,X,2015,Both,Despecified,Despecified,None,None,Gross,330468.9056,242151.0972,55661.19572,0.73275002,0.229861423,0.168430962
DEU,PCM,X,2016,Both,Despecified,Despecified,None,None,Gross,331883.4846,245586.0859,56498.66112,0.739976821,0.230056442,0.170236435
DEU,PCM,X,2017,Both,Despecified,Despecified,None,None,Gross,332895.8345,248144.6782,57155.38577,0.745412386,0.230330895,0.171691502
DEU,PCM,X,2018,Both,Despecified,Despecified,None,None,Gross,324890.2915,244025.5931,55261.41701,0.751101524,0.226457464,0.170092546
DEU,PCM,X,2019,Both,Despecified,Despecified,None,None,Gross,314999.1644,242209.2988,55398.62132,0.768920449,0.228722108,0.175869106
DNK,PCM,X,1960,IEA,Despecified,Despecified,None,None,Gross,9305.37,7250.73,1236.949888,0.779198463,0.1705966,0.132928609
DNK,PCM,X,1961,IEA,Despecified,Despecified,None,None,Gross,9844.82,7984.85,1403.697627,0.811071203,0.175795115,0.142582356
DNK,PCM,X,1962,IEA,Despecified,Despecified,None,None,Gross,11199.92,9076.22,1650.253574,0.810382574,0.181821681,0.147345122
DNK,PCM,X,1963,IEA,Despecified,Despecified,None,None,Gross,12276.78,9932.67,1855.410146,0.809061497,0.18679873,0.15113166
DNK,PCM,X,1964,IEA,Despecified,Despecified,None,None,Gross,12800.77,10389.04,1932.886535,0.811594927,0.186050543,0.150997677
DNK,PCM,X,1965,IEA,Despecified,Despecified,None,None,Gross,13982.98,11467.88,2214.672511,0.820131331,0.19311961,0.158383443
DNK,PCM,X,1966,IEA,Despecified,Despecified,None,None,Gross,15277.22,12372.42,2505.002544,0.809860695,0.202466659,0.163969789
DNK,PCM,X,1967,IEA,Despecified,Despecified,None,None,Gross,15261.09,12441.77,2475.143301,0.815260902,0.198938198,0.162186535
DNK,PCM,X,1968,IEA,Despecified,Despecified,None,None,Gross,16082.76,13227.61,2679.497454,0.822471392,0.202568526,0.166606817
DNK,PCM,X,1969,IEA,Despecified,Despecified,None,None,Gross,18635.3,15091.52,3232.099662,0.809835098,0.214166609,0.173439637
DNK,PCM,X,1970,IEA,Despecified,Despecified,None,None,Gross,20148.75,16442.64,3584.384953,0.816062535,0.217993276,0.177896145
DNK,PCM,X,1971,IEA,Despecified,Despecified,None,None,Gross,19631.92,15802.11,3463.114062,0.804919234,0.219155167,0.176402209
DNK,PCM,X,1972,IEA,Despecified,Despecified,None,None,Gross,20436.34,16161.72,3522.112085,0.790832409,0.217929285,0.172345542
DNK,PCM,X,1973,IEA,Despecified,Despecified,None,None,Gross,20134.02,16412.28,3447.88683,0.815151669,0.210079698,0.171246817
DNK,PCM,X,1974,IEA,Despecified,Despecified,None,None,Gross,18668.84,14388.88,2975.235845,0.770743121,0.206773275,0.159369079
DNK,PCM,X,1975,IEA,Despecified,Despecified,None,None,Gross,18512.29,15072.8,3145.84188,0.81420505,0.208709854,0.169932617
DNK,PCM,X,1976,IEA,Despecified,Despecified,None,None,Gross,20133.01,16789.24,3717.463381,0.833916041,0.221419396,0.184645186
DNK,PCM,X,1977,IEA,Despecified,Despecified,None,None,Gross,20648.1,16865.36,3714.128184,0.816799609,0.220222289,0.179877479
DNK,PCM,X,1978,IEA,Despecified,Despecified,None,None,Gross,21061.78,16934.12,3782.553161,0.804021313,0.223368747,0.179593233
DNK,PCM,X,1979,IEA,Despecified,Despecified,None,None,Gross,21769.7,17525.1,3951.232594,0.805022577,0.225461344,0.181501472
DNK,PCM,X,1980,IEA,Despecified,Despecified,None,None,Gross,20261.17,16019.43,3549.076159,0.790646838,0.221548217,0.175166398
DNK,PCM,X,1981,IEA,Despecified,Despecified,None,None,Gross,18313.86,14794.34,3267.615131,0.807822054,0.220869274,0.17842307
DNK,PCM,X,1982,IEA,Despecified,Despecified,None,None,Gross,18536.33,13445.23,3146.085051,0.725344769,0.233992654,0.169725348
DNK,PCM,X,1983,IEA,Despecified,Despecified,None,None,Gross,17495.28,13207.35,3474.39559,0.754909324,0.263065308,0.198590454
DNK,PCM,X,1984,IEA,Despecified,Despecified,None,None,Gross,18150.21,13722.67,3567.18126,0.756061225,0.259948047,0.196536638
DNK,PCM,X,1985,IEA,Despecified,Despecified,None,None,Gross,20462.45,14797.08,3920.101847,0.723133349,0.264924015,0.19157539
DNK,PCM,X,1986,IEA,Despecified,Despecified,None,None,Gross,20735.17,15129.95,3992.467049,0.729675715,0.263878403,0.192545663
DNK,PCM,X,1987,IEA,Despecified,Despecified,None,None,Gross,20723.08,15127.29,4024.263456,0.729973054,0.266026728,0.194192343
DNK,PCM,X,1988,IEA,Despecified,Despecified,None,None,Gross,19768.78,14551.54,3840.403075,0.736086901,0.263917295,0.194266064
DNK,PCM,X,1989,IEA,Despecified,Despecified,None,None,Gross,18494.83,14161.33,3685.500749,0.765691277,0.260251032,0.199271945
DNK,PCM,X,1990,IEA,Despecified,Despecified,None,None,Gross,18334.5,13757.35,3487.031956,0.750353159,0.253466835,0.19018964
DNK,PCM,X,1991,IEA,Despecified,Despecified,None,None,Gross,20403,14559.93,3780.365349,0.713617115,0.259641726,0.185284779
DNK,PCM,X,1992,IEA,Despecified,Despecified,None,None,Gross,19504.05,14381.54,3735.685497,0.737361727,0.259755596,0.191533835
DNK,PCM,X,1993,IEA,Despecified,Despecified,None,None,Gross,20034.27,14842.12,3913.124167,0.740836577,0.263649948,0.195321525
DNK,PCM,X,1994,IEA,Despecified,Despecified,None,None,Gross,20759.06,14897.18,3929.300575,0.717623052,0.263761368,0.189281238
DNK,PCM,X,1995,IEA,Despecified,Despecified,None,None,Gross,20549.07,15192.7,4035.254499,0.739337595,0.26560483,0.196371636
DNK,PCM,X,1996,IEA,Despecified,Despecified,None,None,Gross,23330.05,15867.57,4262.513946,0.680134419,0.268630543,0.182704878
DNK,PCM,X,1997,IEA,Despecified,Despecified,None,None,Gross,21567.34,15516.87,4136.068566,0.719461463,0.26655302,0.191774626
DNK,PCM,X,1998,IEA,Despecified,Despecified,None,None,Gross,21195.89,15313.49,4120.496839,0.722474499,0.269076275,0.194400747
DNK,PCM,X,1999,IEA,Despecified,Despecified,None,None,Gross,20276.24,15332.42,4127.509596,0.756176688,0.269201443,0.203563856
DNK,PCM,X,2000,IEA,Despecified,Despecified,None,None,Gross,19693.45,15040.38,4044.638453,0.763724995,0.268918635,0.205379883
DNK,PCM,X,2001,IEA,Despecified,Despecified,None,None,Gross,20320.57,15334.59,4194.498636,0.754633851,0.273531841,0.206416387
DNK,PCM,X,2002,IEA,Despecified,Despecified,None,None,Gross,20113.65,15177.21,4109.68767,0.754572641,0.270780181,0.204323316
