Country,Method,Energy.type,IEAMW,Product.Aggregation,Industry.Aggregation,Chopped.Mat,Chopped.Var,GrossNet,Year,EX.p,EX.f,EX.u,eta_pf,eta_fu,eta_pu
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1961,17140,14685,4353.76450251421,0.856767794632439,0.296476983487519,0.25401193130188
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1962,18774,15752,4583.9996965911,0.839032704804517,0.29101064605073,0.244167449482854
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1963,19510,17303,5243.0698815927,0.886878523833931,0.303015077246298,0.268737564407621
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1964,21606,18492,5646.70171695217,0.855873368508748,0.305359167042622,0.261348778901794
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1965,22842,19170,5978.26547801758,0.839243498817967,0.311855267502221,0.261722505823377
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1966,25529,21607,6862.74737933852,0.846370793998982,0.317616854692392,0.268821629493459
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1967,28810,23358,7569.82369865235,0.810760152724748,0.324078418471288,0.262749868054577
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1968,32901,26060,8512.79592411813,0.792073189264764,0.326661393864855,0.258739732048209
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1969,35107,28857,9224.55690367962,0.82197282593215,0.319664445496054,0.262755487614425
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1970,37975,31842,10052.159679255,0.838499012508229,0.315688702947521,0.2647046656815
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1971,42607,35041,11572.5663922107,0.822423545426808,0.330257880545952,0.271611857023745
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1972,44833,36794,12207.0136798722,0.820690116655142,0.331766420608583,0.272277422431517
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1973,51569,41453,13526.3635804439,0.803835637689309,0.326306023217715,0.262296410255074
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1974,55892,43489,14356.5271744827,0.778089887640449,0.330118585722429,0.256861933272789
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1975,57488,43636,14602.8476301164,0.759045365989424,0.334651380285003,0.254015579427296
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1976,61722,47078,15508.8474950807,0.762742620135446,0.329428767047893,0.251269360926099
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1977,60655,48370,15549.0645954194,0.797461050201962,0.321460917829633,0.256352561131306
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1978,64787,49710,15799.8476600797,0.767283559973451,0.317840427682151,0.243873734855445
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1979,65785,52552,16812.9034978538,0.798844721441058,0.319928898954442,0.255573512166205
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1980,67692,51822,16862.0512132449,0.765555752526148,0.325384030204256,0.24909961610301
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1981,68725,49651,16554.3070079804,0.722459076027646,0.333413365450453,0.240877511938602
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1982,66874,48697,15920.8453970314,0.728190328079672,0.326936883114595,0.238072276176562
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1983,68000,50013,16406.9166440387,0.735485294117647,0.32805303909061,0.241278185941745
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1984,69507,50446,16711.1427123691,0.72576862762024,0.33126794418525,0.240423881225907
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1985,70907,51253,17171.2665259649,0.722820031872735,0.335029491463229,0.242166027697757
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1986,72376,51722,17638.1912173756,0.714629158837184,0.341019125659788,0.243702210917646
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1987,74149,53309,18453.733008087,0.718944287852837,0.346165431879927,0.248873659902184
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1988,80079,58976,20328.6746134538,0.736472733175989,0.344694021524922,0.253857748141882
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1989,88101,63168,22708.6551786823,0.716995266796064,0.359496187605786,0.257757064944578
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1990,90095,65617,24341.7800318887,0.72830900715911,0.370967585105822,0.270179033596634
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1991,93450,68636,25506.0307397719,0.734467629748529,0.371613012701379,0.272937728622492
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1992,95186,69375,26087.4224942942,0.728836173386843,0.376034918836673,0.274067851304753
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1993,91297,67654,25873.4239330008,0.741032016386081,0.382437460209312,0.283398402280478
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1994,96339,71437,27372.3402351306,0.741516934989983,0.383167549520986,0.284125226908424
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1995,100780,74301,28751.7532856934,0.737259376860488,0.386963207570469,0.28529225328134
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1996,99299,74935,29433.1027049229,0.75464002658637,0.392781780275211,0.296408853109527
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1997,105539,79036,31344.3245364317,0.748879561110111,0.39658288041439,0.296992813428512
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1998,110864,83588,33049.1465495179,0.753968826670515,0.395381472813297,0.298105305144302
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1999,116231,85915,34468.0590330621,0.73917457476921,0.401187907036746,0.296547900586436
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2000,121357,91586,37401.0930013958,0.754682465782773,0.408371290387131,0.308190652384253
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2001,124543,95506,39106.4788417868,0.766851609484275,0.409466199419793,0.313999814054477
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2002,128272,96747,40471.40167305,0.75423319196707,0.418322032445967,0.315512361801874
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2003,132703,102106,43045.4556722044,0.769432492106433,0.421576162734848,0.324374397505742
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2004,138484,105726,45159.1086637655,0.763452817654025,0.427133426628885,0.326096218074041
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2005,141422,108666,47817.9569913186,0.76838115710427,0.440045248663967,0.338122477346655
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2006,141290,107944,49434.1480356184,0.763988958878902,0.457961054209761,0.349877189012799
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2007,143336,110147,50938.0674072718,0.768453145057766,0.462455331577545,0.355375253999496
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2008,138564,106162,50076.9419005483,0.766158598192893,0.47170307549357,0.36139936708343
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2009,127404,98880,48432.7354378897,0.776113779787134,0.489813262923642,0.380150822877537
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2010,127268,100221,50373.4692646306,0.787479963541503,0.502623893840917,0.395806245596934
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2011,125330,96443,49260.8075261142,0.76951248703423,0.510776391507047,0.393048811346957
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2012,125092,93614,49826.6308010238,0.748361206152272,0.532256188187919,0.398319882974321
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2013,116688,89764,48261.2044935651,0.769265048676813,0.537645431281639,0.413591838865736
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2014,114095,87381,47649.2559062409,0.76586178184846,0.545304538815542,0.417627905747324
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2015,118371,89142,48321.829278207,0.753072965506754,0.54207701507939,0.408223545278886
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2016,119364,91927,49706.1941411371,0.770140075734727,0.540713763542126,0.416425338805143
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2017,125597,93931,50688.5447200582,0.74787614353846,0.539635953200308,0.403580855594148
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2018,125017,95899,51818.107880172,0.767087676076054,0.540340440256645,0.414488492606382
ESP,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2019,121407,95345,51763.6118523022,0.785333629856598,0.542908509647094,0.426364310561188
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1960,3835.5062056639,2113.29973356935,164.336363496784,0.550983265376715,0.0777629225454077,0.0428460689893053
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1961,3834.57269305652,2117.68015363662,163.863759620228,0.55225974916872,0.0773788994238959,0.0427332515867924
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1962,3814.05558965772,2114.28088509323,162.69470294734,0.554339294588773,0.076950373100576,0.0426566155429162
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1963,3785.93716360489,2100.81908845711,162.563233125981,0.554900675228523,0.0773808815900329,0.0429387034440877
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1964,3702.01441325755,2068.09803650727,158.41589335187,0.558641270844611,0.076599798730728,0.0427918089093753
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1965,3391.82266487933,1929.52467747017,145.815010774064,0.568875459631029,0.0755704306229682,0.0429901634551558
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1966,3295.59256517418,1887.37351987926,141.751326076846,0.572696254938755,0.0751050730466509,0.0430123940607186
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1967,3306.35329157234,1893.75185036133,141.814910785266,0.572761493815066,0.074885688300823,0.0428916386965488
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1968,3280.21005870911,1885.73149222434,139.902297409343,0.574881321157356,0.0741899353042671,0.0426504080242958
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1969,3260.27235269415,1876.45884257921,139.524179032447,0.575552788106363,0.074355043588736,0.0427952526472672
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1970,3204.60970538155,1856.35607487445,136.006227131647,0.579276806082515,0.0732651612330598,0.0424408085962073
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1971,3123.49232522171,1819.06583247517,131.940311544688,0.582382040060253,0.0725319057667966,0.042241279249925
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1972,2972.53212407537,1738.53779785383,124.818743300605,0.584867623052052,0.0717952427923571,0.0419907129984109
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1973,3000.9506169949,1760.63633866304,124.571225153029,0.586692872815786,0.0707535238353783,0.0415105881608182
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1974,2920.13900429996,1719.65962253704,122.228332672784,0.588896494312362,0.0710770498248131,0.0418570254678975
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1975,2834.94107267433,1670.60477731738,119.365084905659,0.589290829858915,0.0714502236114355,0.0421049615655879
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1976,2777.47578256429,1633.74600896792,114.604967965321,0.588212512679254,0.0701485832780828,0.041262274430891
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1977,2698.41663178346,1597.65191338455,111.580908860394,0.59207014015794,0.0698405628445155,0.0413505118320617
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1978,2643.25194707035,1571.60997154538,107.391777086662,0.594574411753398,0.068332333741216,0.0406286571379204
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1979,2566.31720892004,1527.51851058864,104.004563519498,0.595218122404849,0.0680872688602768,0.0405267763306882
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1980,2469.65559215507,1470.48437488732,99.6395599689881,0.595420826919492,0.0677596863119496,0.0403455284556664
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1981,2366.45555102602,1410.30144146974,95.5268128502098,0.595955178984148,0.0677350317040425,0.0403670429426796
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1982,2332.74415552001,1391.27145177691,92.9241028728175,0.596409789939769,0.0667907781433568,0.0398346739623931
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1983,2310.88306206129,1380.49811857376,91.5515137124285,0.597389864177018,0.0663177388514034,0.0396175450049668
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1984,2226.46298346628,1330.6640888262,88.0435626354878,0.59765830319557,0.0661651301592968,0.0395441394217194
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1985,2186.00278762854,1308.15757910832,85.9664885925745,0.598424478921846,0.0657156981433171,0.0393258824183999
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1986,2165.11989460077,1299.72082181691,85.0991052050142,0.600299699364488,0.0654749110551695,0.0393045694223349
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1987,2166.39891523947,1303.26642918305,84.8581162683177,0.601581924739372,0.0651118715008343,0.0391701249808546
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1988,2185.35292049162,1316.71319412396,84.7708681156116,0.602517415735188,0.0643806627699298,0.0387904705554568
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1989,2183.21182442656,1316.62247695395,84.7863093228735,0.603066757986151,0.0643968265823847,0.0388355854316351
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1990,2175.8137428125,1308.78415120801,85.5511869287515,0.60151479212382,0.0653669184867402,0.0393191683853262
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1991,2197.06822823505,1322.57150530786,85.109445291068,0.601971066856813,0.0643514887093054,0.0387377343121648
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1992,2235.01713767439,1346.65012043509,85.4568517610964,0.602523398024735,0.063458837944845,0.038235434673229
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1993,2196.42542793724,1323.23668147789,85.9498508173437,0.602450083051806,0.0649542534759152,0.0391316954011332
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1994,2142.43374983076,1290.13038295838,83.2783216747059,0.602179826125451,0.0645503142742374,0.0388708970260035
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1995,2194.70468929571,1322.75483916029,83.8084440561235,0.602702880989771,0.0633590152724952,0.0381866610414078
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1996,2221.52402396525,1339.57297354876,83.5972385349933,0.60299729334357,0.0624058861933663,0.0376305804633067
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1997,2265.83230199671,1367.15208872559,87.4994275154473,0.603377437739245,0.0640012389528739,0.0386169035715222
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1998,2402.40427748028,1452.16205168883,91.2662301835465,0.604461982232193,0.0628485161676042,0.037989538663022
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,1999,2516.41815137333,1523.09979888559,98.3891107889422,0.605264986685287,0.0645979408971957,0.0390988718370381
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2000,2649.81313089894,1605.96648608654,99.9636427559413,0.606067826957187,0.0622451611674259,0.0377247895673417
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2001,2776.68452596666,1685.44622987236,104.078121144828,0.606999539958757,0.0617510777265852,0.0374828757719947
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2002,2874.20927827019,1746.5644062218,106.857018176702,0.607667792121578,0.0611812640839609,0.0371778836651077
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2003,2916.29772479723,1772.84737164797,107.976814309291,0.607910281784153,0.0609058715578657,0.0370253055410516
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2004,2984.47505078197,1815.2805073435,112.357678231275,0.608241140051706,0.0618954909595215,0.0376473839852794
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2005,3148.66049885068,1917.02546233646,120.139139848605,0.608838413362193,0.0626695587559804,0.0381556347190998
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2006,3236.51527583365,1971.47962408037,123.340961385091,0.609136511358674,0.0625626356359758,0.0381091856127022
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2007,3322.63410022803,2024.69772269641,125.718569538061,0.609365239030519,0.0620925129360222,0.0378370189872647
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2008,3251.12407156247,1980.68366569945,121.656901229528,0.609230414497084,0.0614216713836361,0.0374199503161563
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2009,2927.11892523865,1779.80541023187,108.077318268745,0.608040006467028,0.0607242329118805,0.0369227629724452
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2010,2815.4121043901,1710.64626887575,103.645988803341,0.60760066571012,0.0605887907331405,0.0368137895840273
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2011,2734.39011535424,1660.52129545081,99.8831632256767,0.607273002534129,0.060151690616265,0.0365284977680432
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2012,2565.22287981987,1555.7290516051,93.7326692564051,0.60646934963965,0.0602499960772074,0.0365397759367354
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2013,2479.34593245226,1502.56734908204,90.4416091509988,0.606033764556561,0.0601913845700507,0.0364780113848595
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2014,2499.22902789517,1515.09749824307,90.9128056486469,0.606225952616706,0.0600045909613544,0.0363763403169228
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2015,2598.21484338807,1573.42436602556,94.149458247821,0.605579007459529,0.0598372951892443,0.0362362098297654
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2016,2650.43524923019,1606.53653876616,96.0604633678393,0.606140647741829,0.0597935129702152,0.0362432786825257
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2017,2732.70197253161,1657.80423081872,98.8669427048449,0.606653871326812,0.0596372845881922,0.0361791895708456
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2018,2803.79052816772,1701.88537027964,102.07521562096,0.606994478789334,0.0599777267044656,0.0364061489599462
ESP,PCM,E,MW,Despecified,Despecified,None,None,Gross,2019,2859.83551661125,1736.63949808115,103.359020542048,0.607251531773051,0.059516681876838,0.0361415962357593
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1960,19997.5062056639,15815.2997335693,4269.97367391979,0.790863599236688,0.269990056834421,0.213525308106188
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1961,20974.5726930565,16802.6801536366,4517.62826213444,0.801097614694149,0.268863551577912,0.215385949847263
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1962,22588.0555896577,17866.2808850932,4746.69439953843,0.790961435975639,0.265678930610503,0.210141788464155
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1963,23295.9371636049,19403.8190884571,5405.63311471868,0.832927173188447,0.278586039690216,0.232041882528936
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1964,25308.0144132576,20560.0980365073,5805.11761030404,0.812394749772898,0.282348731995162,0.229378627477904
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1965,26233.8226648793,21099.5246774702,6124.08048879165,0.804287081871498,0.290247319899622,0.23344216994309
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1966,28824.5925651742,23494.3735198793,7004.49870541537,0.815080853849262,0.298135155614542,0.243004257200783
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1967,32116.3532915723,25251.7518503613,7711.63860943762,0.78625837812625,0.305390242036901,0.240115636399517
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1968,36181.2100587091,27945.7314922243,8652.69822152747,0.772382445111108,0.30962503965713,0.239148945197998
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1969,38367.2723526942,30733.4588425792,9364.08108271207,0.801033197253625,0.304686860358807,0.244064289914384
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1970,41179.6097053815,33698.3560748744,10188.1659063866,0.818326261855527,0.302334211311362,0.247408024973466
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1971,45730.4923252217,36860.0658324752,11704.5067037554,0.806028187283384,0.317538952777541,0.255945346499146
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1972,47805.5321240754,38532.5377978538,12331.8324231728,0.806026752256324,0.320036860480538,0.257958271255438
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1973,54569.9506169949,43213.636338663,13650.934805597,0.791894364023941,0.315894147361617,0.250154794923813
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1974,58812.1390043,45208.659622537,14478.7555071555,0.768696061526204,0.320265091423716,0.24618651442174
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1975,60322.9410726743,45306.6047773174,14722.212715022,0.751067570175898,0.324946280732841,0.24405661350771
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1976,64499.4757825643,48711.7460089679,15623.452463046,0.755227006389653,0.320732754275934,0.242226037862922
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1977,63353.4166317835,49967.6519133845,15660.6455042798,0.788712820396122,0.31341567803559,0.247194963379813
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1978,67430.2519470704,51281.6099715454,15907.2394371664,0.760513397040235,0.310193838414839,0.235906569793819
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1979,68351.31720892,54079.5185105886,16916.9080613733,0.791199361166534,0.312815434147422,0.247499371660472
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1980,70161.6555921551,53292.4843748873,16961.6907732139,0.759567087251659,0.318275474903675,0.241751575416223
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1981,71091.455551026,51061.3014414697,16649.8338208306,0.718248079824732,0.32607539077154,0.234203023299758
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1982,69206.74415552,50088.2714517769,16013.7694999042,0.723748415894549,0.319710962981058,0.231390303001661
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1983,70310.8830620613,51393.4981185738,16498.4681577511,0.73094656019624,0.321022478751811,0.234650276589307
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1984,71733.4629834663,51776.6640888262,16799.1862750046,0.721792339800466,0.324454782296993,0.234188976473597
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1985,73093.0027876285,52561.1575791083,17257.2330145574,0.719099716450623,0.328326730410837,0.236099658741593
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1986,74541.1198946008,53021.7208218169,17723.2903225806,0.711308347617909,0.334264713552789,0.237765281064208
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1987,76315.3989152395,54612.266429183,18538.5911243554,0.715612670646441,0.339458373301441,0.242920713091541
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1988,82264.3529204916,60292.713194124,20413.4454815694,0.732914209541,0.338572348135079,0.248144484905861
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1989,90284.2118244266,64484.622476954,22793.4414880052,0.714240299315628,0.353470961176074,0.252463205109782
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1990,92270.8137428125,66925.784151208,24427.3312188175,0.725319106188345,0.364991333738098,0.264735187953409
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1991,95647.0682282351,69958.5715053079,25591.1401850629,0.731424107410916,0.365804212899363,0.267558019907069
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1992,97421.0171376744,70721.6501204351,26172.8793460553,0.725938326228846,0.370082984510179,0.268657422341096
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1993,93493.4254279372,68977.2366814779,25959.3737838181,0.73777633417276,0.376346966517273,0.277659885334152
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1994,98481.4337498308,72727.1303829584,27455.6185568053,0.738485698407933,0.377515494042356,0.278789793277685
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1995,102974.704689296,75623.7548391603,28835.5617297495,0.734391567981077,0.38130296215889,0.280025680255697
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1996,101520.524023965,76274.5729735488,29516.6999434579,0.75132170274794,0.386979550232212,0.290746134609097
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1997,107804.832301997,80403.1520887256,31431.8239639471,0.74582141052351,0.39092775777325,0.291562291715239
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1998,113266.40427748,85040.1620516888,33140.4127797014,0.750797755028554,0.389703076524691,0.292588194982459
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,1999,118747.418151373,87438.0997988856,34566.448143851,0.736336849761431,0.395324786601682,0.291092207998892
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2000,124006.813130899,93191.9664860865,37501.0566441517,0.751506825578326,0.402406538440742,0.302411260295565
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2001,127319.684525967,97191.4462298724,39210.5569629316,0.763365433960452,0.403436294899787,0.307969322331573
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2002,131146.20927827,98493.5644062218,40578.2586912267,0.751021054655381,0.41198893486957,0.309412364372091
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2003,135619.297724797,103878.847371648,43153.4324865137,0.76595918954279,0.415420786602718,0.318195369025446
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2004,141468.475050782,107541.280507344,45271.4663419968,0.760178410552175,0.420968265659673,0.320010987082076
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2005,144570.660498851,110583.025462336,47938.0961311672,0.764906413796287,0.433503206579336,0.331589383113791
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2006,144526.515275834,109915.47962408,49557.4889970035,0.760521205498541,0.450869060176911,0.342895481167739
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2007,146658.634100228,112171.697722696,51063.7859768099,0.764848918789446,0.455228787773601,0.348181246130469
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2008,141815.124071562,108142.683665699,50198.5988017779,0.762561005913084,0.464188580310771,0.353972110735148
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2009,130331.118925239,100659.805410232,48540.8127561585,0.772338995017552,0.482226371870419,0.37244223142136
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2010,130083.41210439,101931.646268876,50477.1152534339,0.783586812645082,0.49520553332657,0.388036525463575
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2011,128064.390115354,98103.5212954508,49360.6906893399,0.766048401176033,0.503149020927435,0.385436503034748
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2012,127657.22287982,95169.7290516051,49920.3634702802,0.745509943774984,0.524540355087186,0.391050050628758
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2013,119167.345932452,91266.567349082,48351.6461027161,0.765868926885514,0.529784865445609,0.405745766379015
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2014,116594.229027895,88896.0974982431,47740.1687118895,0.762439944407323,0.537033346293217,0.409455674692679
ESP,PCM,E,Both,Despecified,Despecified,None,None,Gross,2015,120969.214843388,90715.4243660256,48415.9787364549,0.749905043886328,0.533712751440178,0.400233884291439
